"","year","inst","numx","men","women"
"6930",2000,4,33,539,278
"6931",2000,4,34,0,0
"6932",2000,4,35,3805,4036
"6933",2000,4,36,2183,850
"6934",2000,4,37,3295,1977
"6935",2000,4,38,11958,6236
"6936",2000,4,39,8078,4181
"6937",2000,4,40,12171,19682
"6938",2000,4,41,390,6700
"6939",2000,4,42,5207,10880
"6940",2000,4,43,0,0
"6941",2000,4,44,1208,16926
"6942",2000,4,45,234,9585
"6943",2000,4,46,0,4988
"6944",2000,4,47,0,1242
"6945",2000,4,48,403,5876
"6946",2000,4,49,6615,13218
"6947",2000,4,50,0,0
"6948",2000,4,51,0,0
"6949",2000,4,52,0,0
"6950",2000,4,53,0,0
"6951",2000,4,54,0,0
"6952",2000,4,55,0,0
"6953",2000,4,56,0,0
"6954",2000,4,57,0,0
"6955",2000,4,58,13773,8502
"6956",2000,4,59,3055,10673
"6957",2000,4,60,3017,5762
"6958",2000,4,61,5689,7776
"6959",2000,4,62,2570,18395
"6960",2000,4,63,6951,9277
"6961",2000,4,64,2011,2201
"6962",2000,4,65,0,0
"6963",2000,4,66,0,515
"6964",2000,4,67,1064,167
"6965",2001,1,1,54013,147522
"6966",2001,1,2,19358,15283
"6967",2001,1,3,16453,16165
"6968",2001,1,4,45477,98097
"6969",2001,1,5,144951,57157
"6970",2001,1,6,455708,125527
"6971",2001,1,7,64836,76846
"6972",2001,1,8,38047,21671
"6973",2001,1,9,18063,4615
"6974",2001,1,10,13311,1880
"6975",2001,1,11,10366,4537
"6976",2001,1,12,3982,2990
"6977",2001,1,13,3279,1002
"6978",2001,1,14,17244,7442
"6979",2001,1,15,84459,2551
"6980",2001,1,16,141882,8820
"6981",2001,1,17,72062,11713
"6982",2001,1,18,37678,9276
"6983",2001,1,19,6734,477
"6984",2001,1,20,776,22
"6985",2001,1,21,76,14
"6986",2001,1,22,1770,95
"6987",2001,1,23,1224,351
"6988",2001,1,24,220,4
"6989",2001,1,25,2412,180
"6990",2001,1,26,16042,1670
"6991",2001,1,27,1509,724
"6992",2001,1,28,49041,11645
"6993",2001,1,29,6317,4299
"6994",2001,1,30,4428,3799
"6995",2001,1,31,2543,1042
"6996",2001,1,32,2960,851
"6997",2001,1,33,1116,672
"6998",2001,1,34,6,1
"6999",2001,1,35,5452,5373
"7000",2001,1,36,4477,2233
"7001",2001,1,37,14311,9966
"7002",2001,1,38,31457,15198
"7003",2001,1,39,10966,6055
"7004",2001,1,40,15559,22871
"7005",2001,1,41,1084,19300
"7006",2001,1,42,8044,19317
"7007",2001,1,43,768,82
"7008",2001,1,44,1649,19839
"7009",2001,1,45,411,11816
"7010",2001,1,46,68,5285
"7011",2001,1,47,3,1355
"7012",2001,1,48,440,5780
"7013",2001,1,49,7934,15848
"7014",2001,1,50,6288,8307
"7015",2001,1,51,2554,2286
"7016",2001,1,52,3,0
"7017",2001,1,53,324,483
"7018",2001,1,54,4,29
"7019",2001,1,55,6,25
"7020",2001,1,56,190,758
"7021",2001,1,57,61,480
"7022",2001,1,58,14090,8925
"7023",2001,1,59,23310,43583
"7024",2001,1,60,3806,7336
"7025",2001,1,61,5933,8733
"7026",2001,1,62,3224,19391
"7027",2001,1,63,7774,11048
"7028",2001,1,64,2154,2739
"7029",2001,1,65,358,340
"7030",2001,1,66,2588,1647
"7031",2001,1,67,4434,690
"7032",2001,2,1,358,862
"7033",2001,2,2,812,491
"7034",2001,2,3,123,77
"7035",2001,2,4,11493,19169
"7036",2001,2,5,14104,7654
"7037",2001,2,6,29690,11315
"7038",2001,2,7,1957,1681
"7039",2001,2,8,7067,5109
"7040",2001,2,9,4662,1362
"7041",2001,2,10,4359,742
"7042",2001,2,11,2672,1207
"7043",2001,2,12,2129,1674
"7044",2001,2,13,1589,532
"7045",2001,2,14,9227,3336
"7046",2001,2,15,23511,952
"7047",2001,2,16,41510,2938
"7048",2001,2,17,14729,2842
"7049",2001,2,18,17605,4452
"7050",2001,2,19,4340,241
"7051",2001,2,20,227,2
"7052",2001,2,21,76,14
"7053",2001,2,22,548,29
"7054",2001,2,23,1224,351
"7055",2001,2,24,43,2
"7056",2001,2,25,151,10
"7057",2001,2,26,126,14
"7058",2001,2,27,25,4
"7059",2001,2,28,24959,4626
"7060",2001,2,29,2231,1789
"7061",2001,2,30,1063,889
"7062",2001,2,31,655,214
"7063",2001,2,32,326,148
"7064",2001,2,33,483,301
"7065",2001,2,34,6,1
"7066",2001,2,35,1657,1401
"7067",2001,2,36,2097,1295
"7068",2001,2,37,9686,6988
"7069",2001,2,38,16809,7647
"7070",2001,2,39,2482,1635
"7071",2001,2,40,2356,2417
"7072",2001,2,41,192,3983
"7073",2001,2,42,1876,6017
"7074",2001,2,43,768,82
"7075",2001,2,44,0,1317
"7076",2001,2,45,0,0
"7077",2001,2,46,0,0
"7078",2001,2,47,0,0
"7079",2001,2,48,0,0
"7080",2001,2,49,1449,2177
"7081",2001,2,50,6288,8307
"7082",2001,2,51,2554,2286
"7083",2001,2,52,3,0
"7084",2001,2,53,324,483
"7085",2001,2,54,4,29
"7086",2001,2,55,6,25
"7087",2001,2,56,190,758
"7088",2001,2,57,61,480
"7089",2001,2,58,508,199
"7090",2001,2,59,19695,30947
"7091",2001,2,60,197,222
"7092",2001,2,61,98,95
"7093",2001,2,62,304,719
"7094",2001,2,63,343,542
"7095",2001,2,64,351,481
"7096",2001,2,65,336,337
"7097",2001,2,66,2588,1098
"7098",2001,2,67,3471,497
"7099",2001,3,1,2023,6811
"7100",2001,3,2,136,122
"7101",2001,3,3,42,260
"7102",2001,3,4,1871,5790
"7103",2001,3,5,1992,1301
"7104",2001,3,6,14671,7676
"7105",2001,3,7,1266,3117
"7106",2001,3,8,1355,1200
"7107",2001,3,9,542,250
"7108",2001,3,10,363,44
"7109",2001,3,11,283,138
"7110",2001,3,12,151,109
"7111",2001,3,13,131,63
"7112",2001,3,14,1432,920
"7113",2001,3,15,2404,137
"7114",2001,3,16,4122,567
"7115",2001,3,17,1546,527
"7116",2001,3,18,793,218
"7117",2001,3,19,220,15
"7118",2001,3,20,0,0
"7119",2001,3,21,0,0
"7120",2001,3,22,0,0
"7121",2001,3,23,0,0
"7122",2001,3,24,0,0
"7123",2001,3,25,312,34
"7124",2001,3,26,403,73
"7125",2001,3,27,0,0
"7126",2001,3,28,2680,762
"7127",2001,3,29,159,144
"7128",2001,3,30,177,158
"7129",2001,3,31,0,0
"7130",2001,3,32,0,0
"7131",2001,3,33,90,68
"7132",2001,3,34,0,0
"7133",2001,3,35,140,121
"7134",2001,3,36,105,75
"7135",2001,3,37,732,749
"7136",2001,3,38,2721,1307
"7137",2001,3,39,387,206
"7138",2001,3,40,717,743
"7139",2001,3,41,378,7408
"7140",2001,3,42,573,1407
"7141",2001,3,43,0,0
"7142",2001,3,44,161,913
"7143",2001,3,45,61,813
"7144",2001,3,46,68,327
"7145",2001,3,47,3,1
"7146",2001,3,48,0,0
"7147",2001,3,49,35,195
"7148",2001,3,50,0,0
"7149",2001,3,51,0,0
"7150",2001,3,52,0,0
"7151",2001,3,53,0,0
"7152",2001,3,54,0,0
"7153",2001,3,55,0,0
"7154",2001,3,56,0,0
"7155",2001,3,57,0,0
"7156",2001,3,58,0,0
"7157",2001,3,59,314,642
"7158",2001,3,60,409,850
"7159",2001,3,61,247,438
"7160",2001,3,62,128,711
"7161",2001,3,63,145,442
"7162",2001,3,64,106,324
"7163",2001,3,65,22,3
"7164",2001,3,66,0,0
"7165",2001,3,67,0,0
"7166",2001,4,1,51632,139849
"7167",2001,4,2,18410,14670
"7168",2001,4,3,16288,15828
"7169",2001,4,4,32113,73138
"7170",2001,4,5,128855,48202
"7171",2001,4,6,411347,106536
"7172",2001,4,7,61613,72048
"7173",2001,4,8,29625,15362
"7174",2001,4,9,12859,3003
"7175",2001,4,10,8589,1094
"7176",2001,4,11,7411,3192
"7177",2001,4,12,1702,1207
"7178",2001,4,13,1559,407
"7179",2001,4,14,6585,3186
"7180",2001,4,15,58544,1462
"7181",2001,4,16,96250,5315
"7182",2001,4,17,55787,8344
"7183",2001,4,18,19280,4606
"7184",2001,4,19,2174,221
"7185",2001,4,20,549,20
"7186",2001,4,21,0,0
"7187",2001,4,22,1222,66
"7188",2001,4,23,0,0
"7189",2001,4,24,177,2
"7190",2001,4,25,1949,136
"7191",2001,4,26,15513,1583
"7192",2001,4,27,1484,720
"7193",2001,4,28,21402,6257
"7194",2001,4,29,3927,2366
"7195",2001,4,30,3188,2752
"7196",2001,4,31,1888,828
"7197",2001,4,32,2634,703
"7198",2001,4,33,543,303
"7199",2001,4,34,0,0
"7200",2001,4,35,3655,3851
"7201",2001,4,36,2275,863
"7202",2001,4,37,3893,2229
"7203",2001,4,38,11927,6244
"7204",2001,4,39,8097,4214
"7205",2001,4,40,12486,19711
"7206",2001,4,41,514,7909
"7207",2001,4,42,5595,11893
"7208",2001,4,43,0,0
"7209",2001,4,44,1488,17609
"7210",2001,4,45,350,11003
"7211",2001,4,46,0,4958
"7212",2001,4,47,0,1354
"7213",2001,4,48,440,5780
"7214",2001,4,49,6450,13476
"7215",2001,4,50,0,0
"7216",2001,4,51,0,0
"7217",2001,4,52,0,0
"7218",2001,4,53,0,0
"7219",2001,4,54,0,0
"7220",2001,4,55,0,0
"7221",2001,4,56,0,0
"7222",2001,4,57,0,0
"7223",2001,4,58,13582,8726
"7224",2001,4,59,3301,11994
"7225",2001,4,60,3200,6264
"7226",2001,4,61,5588,8200
"7227",2001,4,62,2792,17961
"7228",2001,4,63,7286,10064
"7229",2001,4,64,1697,1934
"7230",2001,4,65,0,0
"7231",2001,4,66,0,549
"7232",2001,4,67,963,193
"7233",2002,1,1,50752,140894
"7234",2002,1,2,18572,15078
"7235",2002,1,3,15890,16899
"7236",2002,1,4,49108,104230
"7237",2002,1,5,139742,58303
"7238",2002,1,6,442206,128941
"7239",2002,1,7,69143,83105
"7240",2002,1,8,39197,22841
"7241",2002,1,9,17545,4496
"7242",2002,1,10,13275,1889
"7243",2002,1,11,10108,4627
"7244",2002,1,12,3969,3042
"7245",2002,1,13,3547,1021
"7246",2002,1,14,17020,7536
"7247",2002,1,15,82485,2494
"7248",2002,1,16,142108,9214
"7249",2002,1,17,69262,11614
"7250",2002,1,18,36856,9090
"7251",2002,1,19,6299,424
"7252",2002,1,20,626,22
"7253",2002,1,21,99,18
"7254",2002,1,22,1578,75
"7255",2002,1,23,1212,328
"7256",2002,1,24,333,14
"7257",2002,1,25,2541,178
"7258",2002,1,26,13697,1483
"7259",2002,1,27,1482,686
"7260",2002,1,28,50353,12129
"7261",2002,1,29,6205,4333
"7262",2002,1,30,4118,3744
"7263",2002,1,31,2409,1074
"7264",2002,1,32,2780,862
"7265",2002,1,33,1134,676
"7266",2002,1,34,0,1
"7267",2002,1,35,5477,5227
"7268",2002,1,36,4471,2148
"7269",2002,1,37,14358,10499
"7270",2002,1,38,31005,15405
"7271",2002,1,39,10868,6059
"7272",2002,1,40,15811,23092
"7273",2002,1,41,1308,21560
"7274",2002,1,42,9550,22573
"7275",2002,1,43,737,64
"7276",2002,1,44,1828,20413
"7277",2002,1,45,532,13848
"7278",2002,1,46,119,5498
"7279",2002,1,47,12,1543
"7280",2002,1,48,421,5353
"7281",2002,1,49,7637,16086
"7282",2002,1,50,4570,6188
"7283",2002,1,51,1401,1183
"7284",2002,1,52,2,0
"7285",2002,1,53,153,263
"7286",2002,1,54,1,16
"7287",2002,1,55,4,11
"7288",2002,1,56,114,432
"7289",2002,1,57,29,213
"7290",2002,1,58,13994,9140
"7291",2002,1,59,25332,48657
"7292",2002,1,60,3910,7896
"7293",2002,1,61,5888,9263
"7294",2002,1,62,3396,18644
"7295",2002,1,63,8131,12207
"7296",2002,1,64,1875,2580
"7297",2002,1,65,302,341
"7298",2002,1,66,2553,1666
"7299",2002,1,67,4601,639
"7300",2002,2,1,253,772
"7301",2002,2,2,730,478
"7302",2002,2,3,83,53
"7303",2002,2,4,11202,19629
"7304",2002,2,5,13499,7919
"7305",2002,2,6,28575,11706
"7306",2002,2,7,1945,1759
"7307",2002,2,8,6926,5319
"7308",2002,2,9,4525,1355
"7309",2002,2,10,4307,738
"7310",2002,2,11,2660,1244
"7311",2002,2,12,2078,1695
"7312",2002,2,13,1810,565
"7313",2002,2,14,8897,3384
"7314",2002,2,15,23263,976
"7315",2002,2,16,41281,2989
"7316",2002,2,17,14010,2873
"7317",2002,2,18,17334,4277
"7318",2002,2,19,4448,237
"7319",2002,2,20,225,6
"7320",2002,2,21,99,18
"7321",2002,2,22,599,31
"7322",2002,2,23,1212,328
"7323",2002,2,24,10,0
"7324",2002,2,25,118,10
"7325",2002,2,26,156,23
"7326",2002,2,27,13,1
"7327",2002,2,28,25165,4707
"7328",2002,2,29,2275,1895
"7329",2002,2,30,973,829
"7330",2002,2,31,579,193
"7331",2002,2,32,313,177
"7332",2002,2,33,513,307
"7333",2002,2,34,0,1
"7334",2002,2,35,1677,1377
"7335",2002,2,36,2143,1246
"7336",2002,2,37,9429,6939
"7337",2002,2,38,16536,7772
"7338",2002,2,39,2428,1658
"7339",2002,2,40,2353,2409
"7340",2002,2,41,200,4170
"7341",2002,2,42,2106,6981
"7342",2002,2,43,737,64
"7343",2002,2,44,0,1299
"7344",2002,2,45,0,0
"7345",2002,2,46,0,0
"7346",2002,2,47,0,0
"7347",2002,2,48,0,0
"7348",2002,2,49,1322,2066
"7349",2002,2,50,4549,6148
"7350",2002,2,51,1401,1183
"7351",2002,2,52,2,0
"7352",2002,2,53,153,263
"7353",2002,2,54,1,16
"7354",2002,2,55,4,11
"7355",2002,2,56,114,432
"7356",2002,2,57,29,213
"7357",2002,2,58,487,211
"7358",2002,2,59,21739,34282
"7359",2002,2,60,189,219
"7360",2002,2,61,95,98
"7361",2002,2,62,306,690
"7362",2002,2,63,351,577
"7363",2002,2,64,329,514
"7364",2002,2,65,291,341
"7365",2002,2,66,2553,1113
"7366",2002,2,67,3469,470
"7367",2002,3,1,1996,6744
"7368",2002,3,2,136,122
"7369",2002,3,3,41,256
"7370",2002,3,4,1897,6079
"7371",2002,3,5,1717,1250
"7372",2002,3,6,14631,7920
"7373",2002,3,7,1438,3288
"7374",2002,3,8,1548,1378
"7375",2002,3,9,560,243
"7376",2002,3,10,365,51
"7377",2002,3,11,299,152
"7378",2002,3,12,142,111
"7379",2002,3,13,131,64
"7380",2002,3,14,1499,946
"7381",2002,3,15,2529,139
"7382",2002,3,16,4375,655
"7383",2002,3,17,1602,556
"7384",2002,3,18,819,237
"7385",2002,3,19,204,19
"7386",2002,3,20,0,0
"7387",2002,3,21,0,0
"7388",2002,3,22,0,0
"7389",2002,3,23,0,0
"7390",2002,3,24,0,0
"7391",2002,3,25,309,26
"7392",2002,3,26,425,79
"7393",2002,3,27,0,0
"7394",2002,3,28,2828,801
"7395",2002,3,29,176,169
"7396",2002,3,30,177,164
"7397",2002,3,31,0,0
"7398",2002,3,32,0,0
"7399",2002,3,33,91,65
"7400",2002,3,34,0,0
"7401",2002,3,35,140,122
"7402",2002,3,36,108,75
"7403",2002,3,37,799,774
"7404",2002,3,38,2681,1322
"7405",2002,3,39,384,206
"7406",2002,3,40,769,740
"7407",2002,3,41,464,8270
"7408",2002,3,42,665,1597
"7409",2002,3,43,0,0
"7410",2002,3,44,118,887
"7411",2002,3,45,66,776
"7412",2002,3,46,84,324
"7413",2002,3,47,2,1
"7414",2002,3,48,0,0
"7415",2002,3,49,34,200
"7416",2002,3,50,0,0
"7417",2002,3,51,0,0
"7418",2002,3,52,0,0
"7419",2002,3,53,0,0
"7420",2002,3,54,0,0
"7421",2002,3,55,0,0
"7422",2002,3,56,0,0
"7423",2002,3,57,0,0
"7424",2002,3,58,0,0
"7425",2002,3,59,341,645
"7426",2002,3,60,396,933
"7427",2002,3,61,239,441
"7428",2002,3,62,145,688
"7429",2002,3,63,147,455
"7430",2002,3,64,111,323
"7431",2002,3,65,11,0
"7432",2002,3,66,0,0
"7433",2002,3,67,0,0
"7434",2002,4,1,48503,133378
"7435",2002,4,2,17706,14478
"7436",2002,4,3,15766,16590
"7437",2002,4,4,36009,78522
"7438",2002,4,5,124526,49134
"7439",2002,4,6,399000,109315
"7440",2002,4,7,65760,78058
"7441",2002,4,8,30723,16144
"7442",2002,4,9,12460,2898
"7443",2002,4,10,8603,1100
"7444",2002,4,11,7149,3231
"7445",2002,4,12,1749,1236
"7446",2002,4,13,1606,392
"7447",2002,4,14,6624,3206
"7448",2002,4,15,56693,1379
"7449",2002,4,16,96452,5570
"7450",2002,4,17,53650,8185
"7451",2002,4,18,18703,4576
"7452",2002,4,19,1647,168
"7453",2002,4,20,401,16
"7454",2002,4,21,0,0
"7455",2002,4,22,979,44
"7456",2002,4,23,0,0
"7457",2002,4,24,323,14
"7458",2002,4,25,2114,142
"7459",2002,4,26,13116,1381
"7460",2002,4,27,1469,685
"7461",2002,4,28,22360,6621
"7462",2002,4,29,3754,2269
"7463",2002,4,30,2968,2751
"7464",2002,4,31,1830,881
"7465",2002,4,32,2467,685
"7466",2002,4,33,530,304
"7467",2002,4,34,0,0
"7468",2002,4,35,3660,3728
"7469",2002,4,36,2220,827
"7470",2002,4,37,4130,2786
"7471",2002,4,38,11788,6311
"7472",2002,4,39,8056,4195
"7473",2002,4,40,12689,19943
"7474",2002,4,41,644,9120
"7475",2002,4,42,6779,13995
"7476",2002,4,43,0,0
"7477",2002,4,44,1710,18227
"7478",2002,4,45,466,13072
"7479",2002,4,46,35,5174
"7480",2002,4,47,10,1542
"7481",2002,4,48,421,5353
"7482",2002,4,49,6281,13820
"7483",2002,4,50,21,40
"7484",2002,4,51,0,0
"7485",2002,4,52,0,0
"7486",2002,4,53,0,0
"7487",2002,4,54,0,0
"7488",2002,4,55,0,0
"7489",2002,4,56,0,0
"7490",2002,4,57,0,0
"7491",2002,4,58,13507,8929
"7492",2002,4,59,3252,13730
"7493",2002,4,60,3325,6744
"7494",2002,4,61,5554,8724
"7495",2002,4,62,2945,17266
"7496",2002,4,63,7633,11175
"7497",2002,4,64,1435,1743
"7498",2002,4,65,0,0
"7499",2002,4,66,0,553
"7500",2002,4,67,1132,169
"7501",2003,1,1,48243,135041
"7502",2003,1,2,18333,14950
"7503",2003,1,3,16154,18852
"7504",2003,1,4,50430,107568
"7505",2003,1,5,134708,58608
"7506",2003,1,6,429362,129371
"7507",2003,1,7,73445,88788
"7508",2003,1,8,41184,24194
"7509",2003,1,9,18440,4647
"7510",2003,1,10,13081,1871
"7511",2003,1,11,9720,4620
"7512",2003,1,12,3892,3043
"7513",2003,1,13,2622,737
"7514",2003,1,14,17697,7860
"7515",2003,1,15,81783,2588
"7516",2003,1,16,139126,8969
"7517",2003,1,17,65660,11400
"7518",2003,1,18,36460,8945
"7519",2003,1,19,4271,287
"7520",2003,1,20,446,20
"7521",2003,1,21,91,14
"7522",2003,1,22,1310,60
"7523",2003,1,23,1218,329
"7524",2003,1,24,489,31
"7525",2003,1,25,2557,168
"7526",2003,1,26,11817,1366
"7527",2003,1,27,1263,582
"7528",2003,1,28,53165,12551
"7529",2003,1,29,6178,4302
"7530",2003,1,30,3981,3693
"7531",2003,1,31,2400,1058
"7532",2003,1,32,2754,865
"7533",2003,1,33,1175,687
"7534",2003,1,34,0,0
"7535",2003,1,35,5446,5132
"7536",2003,1,36,4497,2090
"7537",2003,1,37,14365,10824
"7538",2003,1,38,31282,15578
"7539",2003,1,39,10790,6026
"7540",2003,1,40,16538,23605
"7541",2003,1,41,1539,23487
"7542",2003,1,42,10784,24832
"7543",2003,1,43,712,57
"7544",2003,1,44,2024,20837
"7545",2003,1,45,797,16874
"7546",2003,1,46,74,5282
"7547",2003,1,47,33,1676
"7548",2003,1,48,422,5052
"7549",2003,1,49,7427,16196
"7550",2003,1,50,3857,5322
"7551",2003,1,51,884,708
"7552",2003,1,52,0,0
"7553",2003,1,53,45,128
"7554",2003,1,54,0,1
"7555",2003,1,55,0,0
"7556",2003,1,56,82,344
"7557",2003,1,57,28,145
"7558",2003,1,58,14758,9393
"7559",2003,1,59,25853,52090
"7560",2003,1,60,4029,8267
"7561",2003,1,61,6038,10083
"7562",2003,1,62,3593,18084
"7563",2003,1,63,8388,13077
"7564",2003,1,64,1706,2499
"7565",2003,1,65,266,341
"7566",2003,1,66,2410,1658
"7567",2003,1,67,4443,640
"7568",2003,2,1,190,672
"7569",2003,2,2,649,457
"7570",2003,2,3,53,27
"7571",2003,2,4,10982,20035
"7572",2003,2,5,13181,8111
"7573",2003,2,6,28121,11821
"7574",2003,2,7,1936,1757
"7575",2003,2,8,6882,5448
"7576",2003,2,9,5204,1539
"7577",2003,2,10,4262,754
"7578",2003,2,11,2619,1275
"7579",2003,2,12,2084,1686
"7580",2003,2,13,877,272
"7581",2003,2,14,9115,3442
"7582",2003,2,15,24685,1119
"7583",2003,2,16,40707,2957
"7584",2003,2,17,13421,2953
"7585",2003,2,18,17302,4148
"7586",2003,2,19,2726,118
"7587",2003,2,20,210,8
"7588",2003,2,21,91,14
"7589",2003,2,22,648,34
"7590",2003,2,23,1218,329
"7591",2003,2,24,6,0
"7592",2003,2,25,117,7
"7593",2003,2,26,184,28
"7594",2003,2,27,7,1
"7595",2003,2,28,25433,4807
"7596",2003,2,29,2348,1975
"7597",2003,2,30,886,740
"7598",2003,2,31,551,176
"7599",2003,2,32,322,203
"7600",2003,2,33,555,319
"7601",2003,2,34,0,0
"7602",2003,2,35,1718,1347
"7603",2003,2,36,2177,1212
"7604",2003,2,37,9284,6821
"7605",2003,2,38,16877,7946
"7606",2003,2,39,2390,1617
"7607",2003,2,40,2474,2306
"7608",2003,2,41,246,4367
"7609",2003,2,42,2037,7722
"7610",2003,2,43,712,57
"7611",2003,2,44,0,1281
"7612",2003,2,45,0,0
"7613",2003,2,46,0,0
"7614",2003,2,47,0,0
"7615",2003,2,48,0,0
"7616",2003,2,49,1212,1938
"7617",2003,2,50,3817,5249
"7618",2003,2,51,884,708
"7619",2003,2,52,0,0
"7620",2003,2,53,45,128
"7621",2003,2,54,0,1
"7622",2003,2,55,0,0
"7623",2003,2,56,82,344
"7624",2003,2,57,28,145
"7625",2003,2,58,1232,489
"7626",2003,2,59,21785,35215
"7627",2003,2,60,198,214
"7628",2003,2,61,83,107
"7629",2003,2,62,306,679
"7630",2003,2,63,353,618
"7631",2003,2,64,323,535
"7632",2003,2,65,261,341
"7633",2003,2,66,2410,1125
"7634",2003,2,67,3492,486
"7635",2003,3,1,2017,6866
"7636",2003,3,2,125,123
"7637",2003,3,3,37,259
"7638",2003,3,4,1864,6220
"7639",2003,3,5,1699,1294
"7640",2003,3,6,14934,7993
"7641",2003,3,7,1674,3630
"7642",2003,3,8,1612,1390
"7643",2003,3,9,554,257
"7644",2003,3,10,350,57
"7645",2003,3,11,308,155
"7646",2003,3,12,133,117
"7647",2003,3,13,128,62
"7648",2003,3,14,1574,983
"7649",2003,3,15,2586,139
"7650",2003,3,16,4618,688
"7651",2003,3,17,1663,533
"7652",2003,3,18,863,237
"7653",2003,3,19,202,25
"7654",2003,3,20,0,0
"7655",2003,3,21,0,0
"7656",2003,3,22,0,0
"7657",2003,3,23,0,0
"7658",2003,3,24,0,0
"7659",2003,3,25,311,25
"7660",2003,3,26,429,71
"7661",2003,3,27,0,0
"7662",2003,3,28,2884,827
"7663",2003,3,29,182,162
"7664",2003,3,30,181,166
"7665",2003,3,31,0,0
"7666",2003,3,32,0,0
"7667",2003,3,33,91,70
"7668",2003,3,34,0,0
"7669",2003,3,35,145,125
"7670",2003,3,36,104,78
"7671",2003,3,37,797,789
"7672",2003,3,38,2685,1321
"7673",2003,3,39,380,208
"7674",2003,3,40,809,734
"7675",2003,3,41,543,8954
"7676",2003,3,42,751,1769
"7677",2003,3,43,0,0
"7678",2003,3,44,116,902
"7679",2003,3,45,74,783
"7680",2003,3,46,0,99
"7681",2003,3,47,2,0
"7682",2003,3,48,0,0
"7683",2003,3,49,36,198
"7684",2003,3,50,0,0
"7685",2003,3,51,0,0
"7686",2003,3,52,0,0
"7687",2003,3,53,0,0
"7688",2003,3,54,0,0
"7689",2003,3,55,0,0
"7690",2003,3,56,0,0
"7691",2003,3,57,0,0
"7692",2003,3,58,0,0
"7693",2003,3,59,317,647
"7694",2003,3,60,395,976
"7695",2003,3,61,230,445
"7696",2003,3,62,159,677
"7697",2003,3,63,138,456
"7698",2003,3,64,109,321
"7699",2003,3,65,5,0
"7700",2003,3,66,0,0
"7701",2003,3,67,0,0
"7702",2003,4,1,46036,127503
"7703",2003,4,2,17559,14370
"7704",2003,4,3,16064,18566
"7705",2003,4,4,37584,81313
"7706",2003,4,5,119828,49203
"7707",2003,4,6,386307,109557
"7708",2003,4,7,69835,83401
"7709",2003,4,8,32690,17356
"7710",2003,4,9,12682,2851
"7711",2003,4,10,8469,1060
"7712",2003,4,11,6793,3190
"7713",2003,4,12,1675,1240
"7714",2003,4,13,1617,403
"7715",2003,4,14,7008,3435
"7716",2003,4,15,54512,1330
"7717",2003,4,16,93801,5324
"7718",2003,4,17,50576,7914
"7719",2003,4,18,18295,4560
"7720",2003,4,19,1343,144
"7721",2003,4,20,236,12
"7722",2003,4,21,0,0
"7723",2003,4,22,662,26
"7724",2003,4,23,0,0
"7725",2003,4,24,483,31
"7726",2003,4,25,2129,136
"7727",2003,4,26,11204,1267
"7728",2003,4,27,1256,581
"7729",2003,4,28,24848,6917
"7730",2003,4,29,3648,2165
"7731",2003,4,30,2914,2787
"7732",2003,4,31,1849,882
"7733",2003,4,32,2432,662
"7734",2003,4,33,529,298
"7735",2003,4,34,0,0
"7736",2003,4,35,3583,3660
"7737",2003,4,36,2216,800
"7738",2003,4,37,4284,3214
"7739",2003,4,38,11720,6311
"7740",2003,4,39,8020,4201
"7741",2003,4,40,13255,20565
"7742",2003,4,41,750,10166
"7743",2003,4,42,7996,15341
"7744",2003,4,43,0,0
"7745",2003,4,44,1908,18654
"7746",2003,4,45,723,16091
"7747",2003,4,46,74,5183
"7748",2003,4,47,31,1676
"7749",2003,4,48,422,5052
"7750",2003,4,49,6179,14060
"7751",2003,4,50,40,73
"7752",2003,4,51,0,0
"7753",2003,4,52,0,0
"7754",2003,4,53,0,0
"7755",2003,4,54,0,0
"7756",2003,4,55,0,0
"7757",2003,4,56,0,0
"7758",2003,4,57,0,0
"7759",2003,4,58,13526,8904
"7760",2003,4,59,3751,16228
"7761",2003,4,60,3436,7077
"7762",2003,4,61,5725,9531
"7763",2003,4,62,3128,16728
"7764",2003,4,63,7897,12003
"7765",2003,4,64,1274,1643
"7766",2003,4,65,0,0
"7767",2003,4,66,0,533
"7768",2003,4,67,951,154
"7769",2004,1,1,45562,125522
"7770",2004,1,2,17138,14483
"7771",2004,1,3,16895,22118
"7772",2004,1,4,53263,113205
"7773",2004,1,5,129898,57661
"7774",2004,1,6,414046,126391
"7775",2004,1,7,76241,90203
"7776",2004,1,8,42801,24521
"7777",2004,1,9,17496,4272
"7778",2004,1,10,12647,1792
"7779",2004,1,11,9450,4374
"7780",2004,1,12,3852,3020
"7781",2004,1,13,3206,896
"7782",2004,1,14,18193,8200
"7783",2004,1,15,78827,2429
"7784",2004,1,16,136865,8892
"7785",2004,1,17,63017,11400
"7786",2004,1,18,35824,8587
"7787",2004,1,19,4228,274
"7788",2004,1,20,309,10
"7789",2004,1,21,78,14
"7790",2004,1,22,960,49
"7791",2004,1,23,1237,288
"7792",2004,1,24,699,47
"7793",2004,1,25,2592,169
"7794",2004,1,26,10264,1183
"7795",2004,1,27,1019,451
"7796",2004,1,28,56463,12932
"7797",2004,1,29,6311,4164
"7798",2004,1,30,3962,3616
"7799",2004,1,31,2346,1002
"7800",2004,1,32,2698,861
"7801",2004,1,33,1226,670
"7802",2004,1,34,0,0
