"","year","inst","numx","men","women"
"10337",2015,2,33,161,114
"10338",2015,2,34,0,0
"10339",2015,2,35,144,162
"10340",2015,2,36,397,216
"10341",2015,2,37,2011,1577
"10342",2015,2,38,1457,615
"10343",2015,2,39,131.5,121
"10344",2015,2,40,308.5,255.5
"10345",2015,2,41,92,1063
"10346",2015,2,42,860,2655
"10347",2015,2,43,0,0
"10348",2015,2,44,0,175
"10349",2015,2,45,0,77
"10350",2015,2,46,0,0
"10351",2015,2,47,0,33
"10352",2015,2,48,0,0
"10353",2015,2,49,252,357
"10354",2015,2,50,1156,1395
"10355",2015,2,51,103,78
"10356",2015,2,52,0,0
"10357",2015,2,53,0,0
"10358",2015,2,54,0,0
"10359",2015,2,55,0,0
"10360",2015,2,56,0,13
"10361",2015,2,57,1,38
"10362",2015,2,58,418,330
"10363",2015,2,59,1206.25,1712.5
"10364",2015,2,60,45,56
"10365",2015,2,61,11,31
"10366",2015,2,62,80,142
"10367",2015,2,63,89,253
"10368",2015,2,64,90.5,90.5
"10369",2015,3,1,395,1291
"10370",2015,3,2,34,57
"10371",2015,3,3,0,35
"10372",2015,3,4,928,1719
"10373",2015,3,5,211,194
"10374",2015,3,6,2628,1886
"10375",2015,3,7,629,1125
"10376",2015,3,8,642,679
"10377",2015,3,9,54,5
"10378",2015,3,10,64,5
"10379",2015,3,11,25,19
"10380",2015,3,12,83,81
"10381",2015,3,13,10,5
"10382",2015,3,14,151,113
"10383",2015,3,15,437,11
"10384",2015,3,16,1070,151
"10385",2015,3,17,127,35
"10386",2015,3,18,136,30
"10387",2015,3,19,18,3
"10388",2015,3,20,0,0
"10389",2015,3,21,0,0
"10390",2015,3,22,0,0
"10391",2015,3,23,0,0
"10392",2015,3,24,0,0
"10393",2015,3,25,35,5
"10394",2015,3,26,40,1
"10395",2015,3,27,0,0
"10396",2015,3,28,1086,368
"10397",2015,3,29,59,46
"10398",2015,3,30,12,36
"10399",2015,3,31,27,18
"10400",2015,3,32,108,98
"10401",2015,3,33,20,17
"10402",2015,3,34,0,0
"10403",2015,3,35,0,0
"10404",2015,3,36,37,14
"10405",2015,3,37,276,257
"10406",2015,3,38,263,107
"10407",2015,3,39,22,20.5
"10408",2015,3,40,99,77.5
"10409",2015,3,41,266,3229
"10410",2015,3,42,277,728
"10411",2015,3,43,0,0
"10412",2015,3,44,55,127
"10413",2015,3,45,37,423
"10414",2015,3,46,0,0
"10415",2015,3,47,0,0
"10416",2015,3,48,0,0
"10417",2015,3,49,35,140
"10418",2015,3,50,0,0
"10419",2015,3,51,0,0
"10420",2015,3,52,0,0
"10421",2015,3,53,0,0
"10422",2015,3,54,0,0
"10423",2015,3,55,0,0
"10424",2015,3,56,0,0
"10425",2015,3,57,0,0
"10426",2015,3,58,57,41
"10427",2015,3,59,23.25,50.5
"10428",2015,3,60,75,289
"10429",2015,3,61,109,235
"10430",2015,3,62,37,161
"10431",2015,3,63,66,291
"10432",2015,3,64,10,36
"10433",2015,4,1,7389,20974
"10434",2015,4,2,2762,2657
"10435",2015,4,3,3741,6256
"10436",2015,4,4,8912,18738
"10437",2015,4,5,21637,9720
"10438",2015,4,6,63161,24789
"10439",2015,4,7,13017,17232
"10440",2015,4,8,8233,5071
"10441",2015,4,9,2049,489
"10442",2015,4,10,1357,207
"10443",2015,4,11,1371,526
"10444",2015,4,12,633,398
"10445",2015,4,13,154,64
"10446",2015,4,14,1829,1095
"10447",2015,4,15,8848,261
"10448",2015,4,16,14389,1177
"10449",2015,4,17,7272,1462
"10450",2015,4,18,3174,930
"10451",2015,4,19,537,74
"10452",2015,4,20,108,5
"10453",2015,4,21,0,0
"10454",2015,4,22,0,0
"10455",2015,4,23,0,0
"10456",2015,4,24,21,2
"10457",2015,4,25,400,37
"10458",2015,4,26,1529,259
"10459",2015,4,27,290,196
"10460",2015,4,28,7647,1967
"10461",2015,4,29,901,582
"10462",2015,4,30,364,381
"10463",2015,4,31,303,130
"10464",2015,4,32,234,136
"10465",2015,4,33,98,47
"10466",2015,4,34,0,0
"10467",2015,4,35,249,499
"10468",2015,4,36,626,217
"10469",2015,4,37,1978,1689
"10470",2015,4,38,963.5,526.5
"10471",2015,4,39,417.5,260.5
"10472",2015,4,40,1936,2817
"10473",2015,4,41,1027,8983
"10474",2015,4,42,6367,7482
"10475",2015,4,43,0,0
"10476",2015,4,44,484,4253
"10477",2015,4,45,806,7518
"10478",2015,4,46,37,1257
"10479",2015,4,47,51,201
"10480",2015,4,48,81,1016
"10481",2015,4,49,1947,4127
"10482",2015,4,50,0,0
"10483",2015,4,51,0,0
"10484",2015,4,52,0,0
"10485",2015,4,53,0,0
"10486",2015,4,54,0,0
"10487",2015,4,55,0,0
"10488",2015,4,56,0,0
"10489",2015,4,57,0,0
"10490",2015,4,58,4553,2685
"10491",2015,4,59,820.25,2331.75
"10492",2015,4,60,420,1528
"10493",2015,4,61,911,2176
"10494",2015,4,62,656,3255
"10495",2015,4,63,1549,3078
"10496",2015,4,64,103.5,182.5
"10497",2016,1,1,8056,21771
"10498",2016,1,2,2862,2728
"10499",2016,1,3,3664,6397
"10500",2016,1,4,11739,24467
"10501",2016,1,5,23855,11067
"10502",2016,1,6,70194,28948
"10503",2016,1,7,13690,18282
"10504",2016,1,8,9792,6629
"10505",2016,1,9,2874,714
"10506",2016,1,10,2401,412
"10507",2016,1,11,2029,851
"10508",2016,1,12,1221,963
"10509",2016,1,13,546,193
"10510",2016,1,14,3865,1936
"10511",2016,1,15,14021,572
"10512",2016,1,16,22675,1979
"10513",2016,1,17,9940,2218
"10514",2016,1,18,6009,1902
"10515",2016,1,19,1473,156
"10516",2016,1,20,77,3
"10517",2016,1,21,0,0
"10518",2016,1,22,78,6
"10519",2016,1,23,148,58
"10520",2016,1,24,159,14
"10521",2016,1,25,404,42
"10522",2016,1,26,1644,272
"10523",2016,1,27,327,198
"10524",2016,1,28,14960,3966
"10525",2016,1,29,1517,1187
"10526",2016,1,30,598,655
"10527",2016,1,31,430,202
"10528",2016,1,32,303,269
"10529",2016,1,33,321,142
"10530",2016,1,34,0,0
"10531",2016,1,35,346,726
"10532",2016,1,36,1043,502
"10533",2016,1,37,4275,3621
"10534",2016,1,38,2790,1348.5
"10535",2016,1,39,590,381.5
"10536",2016,1,40,2364,3172.5
"10537",2016,1,41,1606,14083
"10538",2016,1,42,7878,11226
"10539",2016,1,43,0,0
"10540",2016,1,44,452,4376
"10541",2016,1,45,791,7920
"10542",2016,1,46,61,1262
"10543",2016,1,47,37,201
"10544",2016,1,48,58,1084
"10545",2016,1,49,2512,4999
"10546",2016,1,50,1146,1401
"10547",2016,1,51,93,91
"10548",2016,1,52,0,0
"10549",2016,1,53,0,0
"10550",2016,1,54,0,0
"10551",2016,1,55,0,0
"10552",2016,1,56,0,13
"10553",2016,1,57,2,33
"10554",2016,1,58,4917,2988
"10555",2016,1,59,2142,4118.75
"10556",2016,1,60,565,1837
"10557",2016,1,61,973,2406
"10558",2016,1,62,760,2997
"10559",2016,1,63,1666,3745
"10560",2016,1,64,223,312
"10561",2016,2,1,16,69
"10562",2016,2,2,87,55
"10563",2016,2,3,16,28
"10564",2016,2,4,2300,4225
"10565",2016,2,5,2493,1375
"10566",2016,2,6,5891,2686
"10567",2016,2,7,388,343
"10568",2016,2,8,1312,979
"10569",2016,2,9,863,243
"10570",2016,2,10,1025,197
"10571",2016,2,11,660,274
"10572",2016,2,12,498,439
"10573",2016,2,13,354,116
"10574",2016,2,14,1794,626
"10575",2016,2,15,5148,280
"10576",2016,2,16,7531,612
"10577",2016,2,17,2424,686
"10578",2016,2,18,2863,880
"10579",2016,2,19,909,73
"10580",2016,2,20,0,0
"10581",2016,2,21,0,0
"10582",2016,2,22,78,6
"10583",2016,2,23,148,58
"10584",2016,2,24,140,14
"10585",2016,2,25,47,2
"10586",2016,2,26,44,5
"10587",2016,2,27,6,8
"10588",2016,2,28,5706,1342
"10589",2016,2,29,631,572
"10590",2016,2,30,221,213
"10591",2016,2,31,86,47
"10592",2016,2,32,77,50
"10593",2016,2,33,194,91
"10594",2016,2,34,0,0
"10595",2016,2,35,142,165
"10596",2016,2,36,359,234
"10597",2016,2,37,2007,1638
"10598",2016,2,38,1560,681
"10599",2016,2,39,144,117
"10600",2016,2,40,345,228.5
"10601",2016,2,41,77,1067
"10602",2016,2,42,867,2716
"10603",2016,2,43,0,0
"10604",2016,2,44,0,174
"10605",2016,2,45,0,78
"10606",2016,2,46,0,0
"10607",2016,2,47,0,35
"10608",2016,2,48,0,0
"10609",2016,2,49,303,332
"10610",2016,2,50,1146,1401
"10611",2016,2,51,93,91
"10612",2016,2,52,0,0
"10613",2016,2,53,0,0
"10614",2016,2,54,0,0
"10615",2016,2,55,0,0
"10616",2016,2,56,0,13
"10617",2016,2,57,2,33
"10618",2016,2,58,337,154
"10619",2016,2,59,1275.25,1648.5
"10620",2016,2,60,35,65
"10621",2016,2,61,19,32
"10622",2016,2,62,70,139
"10623",2016,2,63,79,392
"10624",2016,2,64,98.5,93.5
"10625",2016,3,1,382,1252
"10626",2016,3,2,23,64
"10627",2016,3,3,0,37
"10628",2016,3,4,917,1673
"10629",2016,3,5,197,176
"10630",2016,3,6,2568,1807
"10631",2016,3,7,641,1046
"10632",2016,3,8,529,712
"10633",2016,3,9,23,5
"10634",2016,3,10,36,1
"10635",2016,3,11,30,14
"10636",2016,3,12,75,65
"10637",2016,3,13,13,6
"10638",2016,3,14,200,159
"10639",2016,3,15,374,24
"10640",2016,3,16,1099,169
"10641",2016,3,17,146,39
"10642",2016,3,18,176,44
"10643",2016,3,19,0,1
"10644",2016,3,20,0,0
"10645",2016,3,21,0,0
"10646",2016,3,22,0,0
"10647",2016,3,23,0,0
"10648",2016,3,24,0,0
"10649",2016,3,25,10,0
"10650",2016,3,26,26,15
"10651",2016,3,27,0,0
"10652",2016,3,28,1361,537
"10653",2016,3,29,46,39
"10654",2016,3,30,15,29
"10655",2016,3,31,21,24
"10656",2016,3,32,62,77
"10657",2016,3,33,12,23
"10658",2016,3,34,0,0
"10659",2016,3,35,0,0
"10660",2016,3,36,33,12
"10661",2016,3,37,299,254
"10662",2016,3,38,269.5,117.5
"10663",2016,3,39,26,22.5
"10664",2016,3,40,96,83
"10665",2016,3,41,306,3342
"10666",2016,3,42,279,743
"10667",2016,3,43,0,0
"10668",2016,3,44,56,149
"10669",2016,3,45,33,429
"10670",2016,3,46,0,0
"10671",2016,3,47,0,0
"10672",2016,3,48,0,0
"10673",2016,3,49,29,154
"10674",2016,3,50,0,0
"10675",2016,3,51,0,0
"10676",2016,3,52,0,0
"10677",2016,3,53,0,0
"10678",2016,3,54,0,0
"10679",2016,3,55,0,0
"10680",2016,3,56,0,0
"10681",2016,3,57,0,0
"10682",2016,3,58,50,43
"10683",2016,3,59,19.25,62.25
"10684",2016,3,60,71,279
"10685",2016,3,61,86,219
"10686",2016,3,62,44,149
"10687",2016,3,63,54,295
"10688",2016,3,64,10,41.5
"10689",2016,4,1,7658,20450
"10690",2016,4,2,2752,2609
"10691",2016,4,3,3648,6332
"10692",2016,4,4,8522,18569
"10693",2016,4,5,21165,9516
"10694",2016,4,6,61735,24455
"10695",2016,4,7,12661,16893
"10696",2016,4,8,7951,4938
"10697",2016,4,9,1988,466
"10698",2016,4,10,1340,214
"10699",2016,4,11,1339,563
"10700",2016,4,12,648,459
"10701",2016,4,13,179,71
"10702",2016,4,14,1871,1151
"10703",2016,4,15,8499,268
"10704",2016,4,16,14045,1198
"10705",2016,4,17,7370,1493
"10706",2016,4,18,2970,978
"10707",2016,4,19,564,82
"10708",2016,4,20,77,3
"10709",2016,4,21,0,0
"10710",2016,4,22,0,0
"10711",2016,4,23,0,0
"10712",2016,4,24,19,0
"10713",2016,4,25,347,40
"10714",2016,4,26,1574,252
"10715",2016,4,27,321,190
"10716",2016,4,28,7893,2087
"10717",2016,4,29,840,576
"10718",2016,4,30,362,413
"10719",2016,4,31,323,131
"10720",2016,4,32,164,142
"10721",2016,4,33,115,28
"10722",2016,4,34,0,0
"10723",2016,4,35,204,561
"10724",2016,4,36,651,256
"10725",2016,4,37,1969,1729
"10726",2016,4,38,960.5,550
"10727",2016,4,39,420,242
"10728",2016,4,40,1923,2861
"10729",2016,4,41,1223,9674
"10730",2016,4,42,6732,7767
"10731",2016,4,43,0,0
"10732",2016,4,44,396,4053
"10733",2016,4,45,758,7413
"10734",2016,4,46,61,1262
"10735",2016,4,47,37,166
"10736",2016,4,48,58,1084
"10737",2016,4,49,2180,4513
"10738",2016,4,50,0,0
"10739",2016,4,51,0,0
"10740",2016,4,52,0,0
"10741",2016,4,53,0,0
"10742",2016,4,54,0,0
"10743",2016,4,55,0,0
"10744",2016,4,56,0,0
"10745",2016,4,57,0,0
"10746",2016,4,58,4530,2791
"10747",2016,4,59,847.5,2408
"10748",2016,4,60,459,1493
"10749",2016,4,61,868,2155
"10750",2016,4,62,646,2709
"10751",2016,4,63,1533,3058
"10752",2016,4,64,114.5,177
"10753",2017,1,1,7919,22044
"10754",2017,1,2,2868,2719
"10755",2017,1,3,3586,6498
"10756",2017,1,4,11672,24346
"10757",2017,1,5,23558,11368
"10758",2017,1,6,69832,29934
"10759",2017,1,7,13637,18682
"10760",2017,1,8,9987,6731
"10761",2017,1,9,2909,737
"10762",2017,1,10,2476,429
"10763",2017,1,11,1934,876
"10764",2017,1,12,1221,865
"10765",2017,1,13,520,200
"10766",2017,1,14,3957,1884
"10767",2017,1,15,14450,682
"10768",2017,1,16,22891,2092
"10769",2017,1,17,10004,2341
"10770",2017,1,18,6071,1961
"10771",2017,1,19,1764,193
"10772",2017,1,20,73,7
"10773",2017,1,21,0,0
"10774",2017,1,22,39,4
"10775",2017,1,23,106,36
"10776",2017,1,24,94,16
"10777",2017,1,25,457,50
"10778",2017,1,26,1534,266
"10779",2017,1,27,317,229
"10780",2017,1,28,15020,4048
"10781",2017,1,29,1568,1184
"10782",2017,1,30,616,736
"10783",2017,1,31,417,194
"10784",2017,1,32,263,290
"10785",2017,1,33,323,143
"10786",2017,1,34,0,0
"10787",2017,1,35,368,702
"10788",2017,1,36,1063,446
"10789",2017,1,37,4284,3478
"10790",2017,1,38,2758,1450.5
"10791",2017,1,39,579,387.5
"10792",2017,1,40,2332.5,3178
"10793",2017,1,41,1700,14946
"10794",2017,1,42,8343,11801
"10795",2017,1,43,69,12
"10796",2017,1,44,461,4328
"10797",2017,1,45,757,8293
"10798",2017,1,46,65,1310
"10799",2017,1,47,78,203
"10800",2017,1,48,66,1116
"10801",2017,1,49,2443,5042
"10802",2017,1,50,1167,1350
"10803",2017,1,51,89,69
"10804",2017,1,52,0,0
"10805",2017,1,53,0,0
"10806",2017,1,54,0,0
"10807",2017,1,55,0,0
"10808",2017,1,56,0,11
"10809",2017,1,57,3,36
"10810",2017,1,58,5240,3042
"10811",2017,1,59,2238,4345.5
"10812",2017,1,60,519,1721
"10813",2017,1,61,1061,2407
"10814",2017,1,62,788,2979
"10815",2017,1,63,1775,3845
"10816",2017,1,64,232,389.5
"10817",2017,2,1,19,72
"10818",2017,2,2,91,59
"10819",2017,2,3,28,21
"10820",2017,2,4,2294,4408
"10821",2017,2,5,2506,1370
"10822",2017,2,6,5906,2702
"10823",2017,2,7,365,351
"10824",2017,2,8,1288,966
"10825",2017,2,9,862,251
"10826",2017,2,10,1084,178
"10827",2017,2,11,647,272
"10828",2017,2,12,530,419
"10829",2017,2,13,361,133
"10830",2017,2,14,1840,621
"10831",2017,2,15,5169,323
"10832",2017,2,16,7430,659
"10833",2017,2,17,2520,633
"10834",2017,2,18,2813,862
"10835",2017,2,19,945,63
"10836",2017,2,20,0,0
"10837",2017,2,21,0,0
"10838",2017,2,22,39,4
"10839",2017,2,23,106,36
"10840",2017,2,24,72,15
"10841",2017,2,25,51,1
"10842",2017,2,26,39,5
"10843",2017,2,27,1,14
"10844",2017,2,28,5744,1298
"10845",2017,2,29,669,564
"10846",2017,2,30,256,244
"10847",2017,2,31,92,35
"10848",2017,2,32,70,64
"10849",2017,2,33,188,87
"10850",2017,2,34,0,0
"10851",2017,2,35,126,175
"10852",2017,2,36,394,200
"10853",2017,2,37,2003,1498
"10854",2017,2,38,1506,768
"10855",2017,2,39,152.5,117.5
"10856",2017,2,40,340,220
"10857",2017,2,41,79,1066
"10858",2017,2,42,837,2657
"10859",2017,2,43,69,12
"10860",2017,2,44,0,176
"10861",2017,2,45,0,77
"10862",2017,2,46,0,0
"10863",2017,2,47,0,39
"10864",2017,2,48,0,0
"10865",2017,2,49,264,357
"10866",2017,2,50,1167,1350
"10867",2017,2,51,89,69
"10868",2017,2,52,0,0
"10869",2017,2,53,0,0
"10870",2017,2,54,0,0
"10871",2017,2,55,0,0
"10872",2017,2,56,0,11
"10873",2017,2,57,3,36
"10874",2017,2,58,353,142
"10875",2017,2,59,1268.25,1643
"10876",2017,2,60,33,64
"10877",2017,2,61,16,27
"10878",2017,2,62,76,128
"10879",2017,2,63,79,360
"10880",2017,2,64,107.5,101
"10881",2017,3,1,377,1221
"10882",2017,3,2,35,51
"10883",2017,3,3,0,32
"10884",2017,3,4,975,1608
"10885",2017,3,5,196,195
"10886",2017,3,6,2627,1687
"10887",2017,3,7,614,1076
"10888",2017,3,8,563,754
"10889",2017,3,9,22,6
"10890",2017,3,10,34,5
"10891",2017,3,11,29,15
"10892",2017,3,12,57,58
"10893",2017,3,13,17,4
"10894",2017,3,14,166,149
"10895",2017,3,15,538,36
"10896",2017,3,16,1140,175
"10897",2017,3,17,110,50
"10898",2017,3,18,180,57
"10899",2017,3,19,2,0
"10900",2017,3,20,0,0
"10901",2017,3,21,0,0
"10902",2017,3,22,0,0
"10903",2017,3,23,0,0
"10904",2017,3,24,0,0
"10905",2017,3,25,1,0
"10906",2017,3,26,32,7
"10907",2017,3,27,0,0
"10908",2017,3,28,1260,559
"10909",2017,3,29,52,43
"10910",2017,3,30,10,34
"10911",2017,3,31,16,25
"10912",2017,3,32,51,89
"10913",2017,3,33,22,19
"10914",2017,3,34,0,0
"10915",2017,3,35,0,0
"10916",2017,3,36,40,10
"10917",2017,3,37,293,269
"10918",2017,3,38,276.5,129
"10919",2017,3,39,25.5,19.5
"10920",2017,3,40,86,84
"10921",2017,3,41,285,3400
"10922",2017,3,42,312,740
"10923",2017,3,43,0,0
"10924",2017,3,44,59,138
"10925",2017,3,45,34,419
"10926",2017,3,46,0,0
"10927",2017,3,47,0,0
"10928",2017,3,48,0,0
"10929",2017,3,49,26,162
"10930",2017,3,50,0,0
"10931",2017,3,51,0,0
"10932",2017,3,52,0,0
"10933",2017,3,53,0,0
"10934",2017,3,54,0,0
"10935",2017,3,55,0,0
"10936",2017,3,56,0,0
"10937",2017,3,57,0,0
"10938",2017,3,58,41,44
"10939",2017,3,59,21.75,61
"10940",2017,3,60,82,284
"10941",2017,3,61,112,239
"10942",2017,3,62,47,158
"10943",2017,3,63,67,377
"10944",2017,3,64,12,43.5
"10945",2017,4,1,7523,20751
"10946",2017,4,2,2742,2609
"10947",2017,4,3,3558,6445
"10948",2017,4,4,8403,18330
"10949",2017,4,5,20856,9803
"10950",2017,4,6,61299,25545
"10951",2017,4,7,12658,17255
"10952",2017,4,8,8136,5011
"10953",2017,4,9,2025,480
"10954",2017,4,10,1358,246
"10955",2017,4,11,1258,589
"10956",2017,4,12,634,388
"10957",2017,4,13,142,63
"10958",2017,4,14,1951,1114
"10959",2017,4,15,8743,323
"10960",2017,4,16,14321,1258
"10961",2017,4,17,7374,1658
"10962",2017,4,18,3078,1042
"10963",2017,4,19,817,130
"10964",2017,4,20,73,7
"10965",2017,4,21,0,0
"10966",2017,4,22,0,0
"10967",2017,4,23,0,0
"10968",2017,4,24,22,1
"10969",2017,4,25,405,49
"10970",2017,4,26,1463,254
"10971",2017,4,27,316,215
"10972",2017,4,28,8016,2191
"10973",2017,4,29,847,577
"10974",2017,4,30,350,458
"10975",2017,4,31,309,134
"10976",2017,4,32,142,137
"10977",2017,4,33,113,37
"10978",2017,4,34,0,0
"10979",2017,4,35,242,527
"10980",2017,4,36,629,236
"10981",2017,4,37,1988,1711
"10982",2017,4,38,975.5,553.5
"10983",2017,4,39,401,250.5
"10984",2017,4,40,1906.5,2874
"10985",2017,4,41,1336,10480
"10986",2017,4,42,7194,8404
"10987",2017,4,43,0,0
"10988",2017,4,44,402,4014
"10989",2017,4,45,723,7797
"10990",2017,4,46,65,1310
"10991",2017,4,47,78,164
"10992",2017,4,48,66,1116
"10993",2017,4,49,2153,4523
"10994",2017,4,50,0,0
"10995",2017,4,51,0,0
"10996",2017,4,52,0,0
"10997",2017,4,53,0,0
"10998",2017,4,54,0,0
"10999",2017,4,55,0,0
"11000",2017,4,56,0,0
"11001",2017,4,57,0,0
"11002",2017,4,58,4846,2856
"11003",2017,4,59,948,2641.5
"11004",2017,4,60,404,1373
"11005",2017,4,61,933,2141
"11006",2017,4,62,665,2693
"11007",2017,4,63,1629,3108
"11008",2017,4,64,112.5,245
"11009",2018,1,1,8204,22216
"11010",2018,1,2,3028,2707
"11011",2018,1,3,3515,5985
"11012",2018,1,4,11467,23690
"11013",2018,1,5,23322,11221
"11014",2018,1,6,68004,29740
"11015",2018,1,7,13582,17206
"11016",2018,1,8,10518,6980
"11017",2018,1,9,2961,655
"11018",2018,1,10,2347,361
"11019",2018,1,11,2023,847
"11020",2018,1,12,1229,904
"11021",2018,1,13,524,205
"11022",2018,1,14,3757,1940
"11023",2018,1,15,14682,751
"11024",2018,1,16,22324,2086
"11025",2018,1,17,10219,2468
"11026",2018,1,18,5827,1958
"11027",2018,1,19,1722,201
"11028",2018,1,20,82,7
"11029",2018,1,21,0,0
"11030",2018,1,22,36,6
"11031",2018,1,23,129,62
"11032",2018,1,24,51,5
"11033",2018,1,25,467,48
"11034",2018,1,26,1658,323
"11035",2018,1,27,315,233
"11036",2018,1,28,15092,4231
"11037",2018,1,29,1561,1180
"11038",2018,1,30,632,743
"11039",2018,1,31,392,171
"11040",2018,1,32,256,281
"11041",2018,1,33,303,162
"11042",2018,1,34,0,0
"11043",2018,1,35,361,674
"11044",2018,1,36,1018,475
"11045",2018,1,37,4423,3514
"11046",2018,1,38,2823.5,1436.5
"11047",2018,1,39,546,424.5
"11048",2018,1,40,2316,3327.5
"11049",2018,1,41,1852,16231
"11050",2018,1,42,8825,12043
"11051",2018,1,43,109,7
"11052",2018,1,44,461,4319
"11053",2018,1,45,781,8234
"11054",2018,1,46,60,1126
"11055",2018,1,47,79,208
"11056",2018,1,48,78,1112
"11057",2018,1,49,2953,5476
"11058",2018,1,50,1202,1349
"11059",2018,1,51,101,67
"11060",2018,1,52,0,0
"11061",2018,1,53,0,0
"11062",2018,1,54,0,0
"11063",2018,1,55,0,0
"11064",2018,1,56,0,11
"11065",2018,1,57,5,28
"11066",2018,1,58,4951,3059
"11067",2018,1,59,2209.75,4212
"11068",2018,1,60,555,1732
"11069",2018,1,61,1061,2616
"11070",2018,1,62,702,2818
"11071",2018,1,63,1681,3561
"11072",2018,1,64,241.5,405
"11073",2018,2,1,24,64
"11074",2018,2,2,81,56
"11075",2018,2,3,23,27
"11076",2018,2,4,2398,4182
"11077",2018,2,5,2389,1360
"11078",2018,2,6,5623,2664
"11079",2018,2,7,346,312
"11080",2018,2,8,1501,1088
"11081",2018,2,9,875,177
"11082",2018,2,10,1020,155
"11083",2018,2,11,656,235
"11084",2018,2,12,506,367
"11085",2018,2,13,348,132
"11086",2018,2,14,1769,682
"11087",2018,2,15,5246,331
"11088",2018,2,16,7297,639
"11089",2018,2,17,2369,680
"11090",2018,2,18,2804,930
"11091",2018,2,19,869,80
"11092",2018,2,20,0,0
"11093",2018,2,21,0,0
"11094",2018,2,22,36,6
"11095",2018,2,23,129,62
"11096",2018,2,24,49,5
"11097",2018,2,25,57,5
"11098",2018,2,26,45,5
"11099",2018,2,27,3,12
"11100",2018,2,28,5972,1380
"11101",2018,2,29,651,571
"11102",2018,2,30,262,262
"11103",2018,2,31,77,39
"11104",2018,2,32,82,46
"11105",2018,2,33,178,104
"11106",2018,2,34,0,0
"11107",2018,2,35,125,186
"11108",2018,2,36,414,201
"11109",2018,2,37,2013,1517
"11110",2018,2,38,1559.5,720.5
"11111",2018,2,39,137,127.5
"11112",2018,2,40,334.5,237.5
"11113",2018,2,41,81,1042
"11114",2018,2,42,826,2652
"11115",2018,2,43,109,7
"11116",2018,2,44,0,140
"11117",2018,2,45,0,73
"11118",2018,2,46,0,0
"11119",2018,2,47,0,38
"11120",2018,2,48,0,0
"11121",2018,2,49,286,341
"11122",2018,2,50,1202,1349
"11123",2018,2,51,101,67
"11124",2018,2,52,0,0
"11125",2018,2,53,0,0
"11126",2018,2,54,0,0
"11127",2018,2,55,0,0
"11128",2018,2,56,0,11
"11129",2018,2,57,5,28
"11130",2018,2,58,303,120
"11131",2018,2,59,1277.75,1666.75
"11132",2018,2,60,31,73
"11133",2018,2,61,11,36
"11134",2018,2,62,68,149
"11135",2018,2,63,83,267
"11136",2018,2,64,103,111
"11137",2018,3,1,409,1279
"11138",2018,3,2,37,56
"11139",2018,3,3,0,27
"11140",2018,3,4,960,1566
"11141",2018,3,5,193,191
"11142",2018,3,6,2735,1749
"11143",2018,3,7,711,1144
"11144",2018,3,8,620,787
"11145",2018,3,9,28,4
"11146",2018,3,10,32,4
"11147",2018,3,11,37,13
"11148",2018,3,12,71,53
"11149",2018,3,13,15,3
"11150",2018,3,14,177,151
"11151",2018,3,15,519,28
"11152",2018,3,16,1139,177
"11153",2018,3,17,136,50
"11154",2018,3,18,180,60
"11155",2018,3,19,1,0
"11156",2018,3,20,0,0
"11157",2018,3,21,0,0
"11158",2018,3,22,0,0
"11159",2018,3,23,0,0
"11160",2018,3,24,0,0
"11161",2018,3,25,0,0
"11162",2018,3,26,26,14
"11163",2018,3,27,0,0
"11164",2018,3,28,1309,544
"11165",2018,3,29,52,41
"11166",2018,3,30,5,36
"11167",2018,3,31,20,18
"11168",2018,3,32,48,85
"11169",2018,3,33,21,17
"11170",2018,3,34,0,0
"11171",2018,3,35,0,0
"11172",2018,3,36,31,17
"11173",2018,3,37,311,255
"11174",2018,3,38,267.5,132
"11175",2018,3,39,23,22
"11176",2018,3,40,86.5,85
"11177",2018,3,41,301,3499
"11178",2018,3,42,313,739
"11179",2018,3,43,0,0
"11180",2018,3,44,46,148
"11181",2018,3,45,38,479
"11182",2018,3,46,0,0
"11183",2018,3,47,0,0
"11184",2018,3,48,0,0
"11185",2018,3,49,33,160
"11186",2018,3,50,0,0
"11187",2018,3,51,0,0
"11188",2018,3,52,0,0
"11189",2018,3,53,0,0
"11190",2018,3,54,0,0
"11191",2018,3,55,0,0
"11192",2018,3,56,0,0
"11193",2018,3,57,0,0
"11194",2018,3,58,59,43
"11195",2018,3,59,23,61.25
"11196",2018,3,60,74,288
"11197",2018,3,61,82,256
"11198",2018,3,62,44,144
"11199",2018,3,63,71,368
"11200",2018,3,64,14,44
"11201",2018,4,1,7771,20873
"11202",2018,4,2,2910,2595
"11203",2018,4,3,3492,5931
"11204",2018,4,4,8109,17942
"11205",2018,4,5,20740,9670
"11206",2018,4,6,59646,25327
"11207",2018,4,7,12525,15750
"11208",2018,4,8,8397,5105
"11209",2018,4,9,2058,474
"11210",2018,4,10,1295,202
"11211",2018,4,11,1330,599
"11212",2018,4,12,652,484
"11213",2018,4,13,161,70
"11214",2018,4,14,1811,1107
"11215",2018,4,15,8917,392
"11216",2018,4,16,13888,1270
"11217",2018,4,17,7714,1738
"11218",2018,4,18,2843,968
"11219",2018,4,19,852,121
"11220",2018,4,20,82,7
"11221",2018,4,21,0,0
"11222",2018,4,22,0,0
"11223",2018,4,23,0,0
"11224",2018,4,24,2,0
"11225",2018,4,25,410,43
